gameId,team,season,name,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame
2019020077,CGY,2019,CGY,CGY,S.J,AWAY,2019-10-13,Team Level,all,0.4211,0.5455,0.5584,3600.0,30.576,1.911,2.166,7.136,1.229,17.557000000000002,13.001,1.88,1.9180000000000001,1.886,33.0,10.0,17.0,60.0,1.0,2.0,0.0,8.0,1.0,11.0,20.0,32.0,42.0,2.0,4.0,28.0,10.0,13.0,7.0,36.0,6.0,1.0,0.833,0.777,0.301,1.0,0.0,0.0,58.018,43.0,41.927,2.0,0.485,0.27899999999999997,0.27899999999999997,2.117,2.1180000000000003,2.099,23.695,2.627,1.507,5.33,0.7709999999999999,13.867,9.899,2.5839999999999996,2.628,2.585,20.0,14.0,16.0,50.0,3.0,1.0,0.0,8.0,1.0,9.0,12.0,17.0,31.0,4.0,8.0,33.0,11.0,13.0,12.0,27.0,3.0,4.0,0.677,0.377,1.5730000000000002,1.0,1.0,1.0,51.534,34.0,35.095,8.0,0.318,0.073,0.073,2.872,2.8739999999999997,2.825,0
2019020088,CGY,2019,CGY,CGY,PHI,HOME,2019-10-15,Team Level,all,0.3859,0.5833,0.6197,3600.0,29.746,1.828,1.643,7.069,1.031,17.79,14.64,1.818,1.831,1.821,38.0,6.0,12.0,56.0,3.0,1.0,0.0,7.0,2.0,15.0,16.0,35.0,41.0,4.0,8.0,25.0,13.0,8.0,7.0,41.0,2.0,1.0,0.882,0.19899999999999998,0.747,1.0,1.0,1.0,57.966,44.0,45.479,4.0,0.344,0.062,0.062,2.11,2.114,2.1,19.680999999999997,2.909,1.18,4.228,0.654,9.781,8.248,2.677,2.91,2.677,22.0,5.0,13.0,40.0,1.0,1.0,0.0,5.0,1.0,11.0,8.0,21.0,26.0,3.0,6.0,41.0,14.0,2.0,11.0,18.0,4.0,5.0,0.41700000000000004,0.474,2.0180000000000002,0.0,0.0,1.0,39.215,27.0,26.368000000000002,6.0,0.301,0.282,0.282,2.928,2.928,2.6910000000000003,0
2019020103,CGY,2019,CGY,CGY,DET,HOME,2019-10-17,Team Level,all,0.6219,0.5902,0.5385,3600.0,33.845,3.4330000000000003,2.612,8.249,1.218,20.035,13.453,3.196,3.438,3.198,37.0,12.0,23.0,72.0,5.0,5.0,2.0,8.0,1.0,18.0,12.0,32.0,44.0,3.0,6.0,27.0,11.0,7.0,11.0,32.0,15.0,2.0,0.867,1.895,0.6709999999999999,1.0,4.0,0.0,74.122,49.0,50.08,2.0,0.568,1.037,1.037,2.964,2.975,2.878,29.226,2.0869999999999997,2.008,6.756,1.006,16.813,13.33,2.028,2.095,2.035,28.0,14.0,8.0,50.0,1.0,2.0,1.0,5.0,3.0,10.0,21.0,27.0,41.0,4.0,11.0,25.0,19.0,4.0,6.0,34.0,7.0,1.0,0.857,0.7959999999999999,0.433,0.0,0.0,1.0,48.64,42.0,41.048,6.0,0.42100000000000004,0.45299999999999996,0.45299999999999996,2.055,2.062,2.05,0
2019020122,CGY,2019,CGY,CGY,L.A,AWAY,2019-10-19,Team Level,all,0.4383,0.4775,0.4487,3600.0,25.191999999999997,2.353,1.757,5.737,1.002,12.847999999999999,11.302999999999999,2.293,2.3209999999999997,2.262,23.0,12.0,18.0,53.0,1.0,4.0,0.0,4.0,0.0,8.0,18.0,22.0,34.0,10.0,20.0,30.0,8.0,4.0,6.0,26.0,6.0,3.0,0.769,0.84,0.7440000000000001,1.0,0.0,0.0,50.506,35.0,34.029,3.0,0.39399999999999996,0.62,0.555,2.193,2.164,2.155,31.775,3.016,2.32,6.605,0.956,18.214000000000002,11.889000000000001,2.905,3.048,2.9360000000000004,36.0,7.0,15.0,58.0,4.0,2.0,0.0,6.0,0.0,16.0,15.0,32.0,39.0,6.0,12.0,25.0,12.0,8.0,14.0,31.0,10.0,2.0,1.041,1.146,0.83,2.0,1.0,1.0,61.34,43.0,44.261,13.0,0.5379999999999999,0.418,0.418,3.136,3.174,3.095,0
2019020128,CGY,2019,CGY,CGY,ANA,AWAY,2019-10-20,Team Level,all,0.3853,0.4553,0.4574,3600.0,27.874000000000002,1.557,1.919,6.859,1.0,18.385,13.279000000000002,1.5290000000000001,1.6230000000000002,1.594,29.0,14.0,13.0,56.0,2.0,2.0,0.0,8.0,0.0,17.0,14.0,27.0,41.0,3.0,6.0,21.0,21.0,9.0,13.0,38.0,5.0,0.0,0.991,0.5660000000000001,0.0,2.0,0.0,0.0,57.132,43.0,43.661,8.0,0.38299999999999995,0.163,0.163,1.777,1.85,1.821,34.051,2.484,2.3409999999999997,7.817,1.129,22.839000000000002,14.39,2.411,2.401,2.334,30.0,21.0,16.0,67.0,1.0,0.0,0.0,8.0,3.0,14.0,25.0,29.0,50.0,0.0,0.0,30.0,15.0,8.0,8.0,41.0,10.0,0.0,1.476,1.0070000000000001,0.0,1.0,0.0,0.0,65.678,51.0,50.111000000000004,5.0,0.504,0.0,0.0,2.988,2.891,2.813,0
2019020142,CGY,2019,CGY,CGY,WSH,HOME,2019-10-22,Team Level,all,0.4509,0.5133,0.5111,3600.0,31.712,2.011,2.092,7.968999999999999,1.084,19.098,13.745999999999999,1.9769999999999999,1.8869999999999998,1.854,35.0,11.0,12.0,58.0,3.0,4.0,2.0,11.0,1.0,13.0,14.0,32.0,43.0,3.0,6.0,30.0,7.0,9.0,8.0,40.0,5.0,1.0,1.046,0.605,0.36,1.0,1.0,1.0,54.993,46.0,43.599,3.0,0.439,0.685,0.685,1.765,1.671,1.645,30.035999999999998,2.449,1.905,6.63,0.971,18.034000000000002,14.01,2.443,2.557,2.551,30.0,14.0,11.0,55.0,5.0,1.0,0.0,5.0,1.0,15.0,17.0,25.0,39.0,4.0,8.0,29.0,13.0,7.0,10.0,37.0,5.0,2.0,0.8390000000000001,0.5720000000000001,1.038,3.0,1.0,1.0,58.666000000000004,44.0,46.927,9.0,0.39899999999999997,0.095,0.095,2.752,2.877,2.87,0
2019020153,CGY,2019,CGY,CGY,FLA,HOME,2019-10-24,Team Level,all,0.5764,0.5625,0.5211,3900.0,27.679000000000002,3.339,2.119,5.247000000000001,0.8109999999999999,14.593,10.890999999999998,3.322,3.2889999999999997,3.273,24.0,13.0,17.0,54.0,5.0,0.0,0.0,4.0,1.0,11.0,16.0,19.0,32.0,3.0,9.0,38.0,16.0,12.0,15.0,22.0,11.0,4.0,0.894,1.4409999999999998,1.004,1.0,4.0,0.0,53.948,37.0,37.224000000000004,8.0,0.474,0.0,0.0,3.813,3.7569999999999997,3.738,25.694000000000003,2.454,1.8,5.757000000000001,0.76,13.015,10.215,2.404,2.535,2.484,23.0,11.0,8.0,42.0,5.0,2.0,0.0,7.0,1.0,9.0,10.0,18.0,29.0,4.0,11.0,20.0,14.0,11.0,10.0,22.0,10.0,2.0,0.6920000000000001,1.181,0.581,3.0,1.0,1.0,42.482,34.0,34.225,6.0,0.401,0.489,0.489,2.366,2.434,2.4090000000000003,0
2019020168,CGY,2019,CGY,CGY,WPG,AWAY,2019-10-26,Team Level,all,0.4634,0.4071,0.4135,3784.0,20.925,2.944,1.58,4.664,0.682,12.151,7.892,2.89,3.073,3.017,30.0,13.0,14.0,57.0,1.0,1.0,0.0,3.0,0.0,15.0,23.0,29.0,42.0,5.0,10.0,20.0,11.0,5.0,7.0,38.0,3.0,2.0,1.558,0.386,1.0,0.0,0.0,1.0,59.49100000000001,43.0,44.797,1.0,0.34700000000000003,0.024,0.024,2.354,2.452,2.416,28.689,3.409,1.9140000000000001,6.444,0.92,17.476,12.142000000000001,3.293,3.2969999999999997,3.182,45.0,16.0,22.0,83.0,2.0,1.0,0.0,10.0,2.0,20.0,26.0,43.0,59.0,2.0,4.0,36.0,20.0,8.0,12.0,51.0,10.0,0.0,2.272,1.137,0.0,1.0,1.0,0.0,80.295,61.0,59.02,6.0,0.442,0.065,0.065,2.546,2.47,2.347,0
2019020183,CGY,2019,CGY,CGY,CAR,AWAY,2019-10-29,Team Level,all,0.4198,0.4375,0.4762,3600.0,30.518,2.385,2.005,6.75,0.9740000000000001,15.82,12.065,2.242,2.506,2.3609999999999998,29.0,11.0,9.0,49.0,1.0,4.0,0.0,3.0,2.0,14.0,16.0,28.0,39.0,3.0,6.0,28.0,12.0,7.0,8.0,28.0,11.0,1.0,0.63,1.4669999999999999,0.28800000000000003,1.0,0.0,0.0,51.451,40.0,42.073,4.0,0.47600000000000003,0.498,0.498,2.364,2.487,2.376,30.662,3.2960000000000003,1.919,7.606,1.052,18.019000000000002,12.109000000000002,2.846,3.1460000000000004,2.701,28.0,16.0,19.0,63.0,2.0,0.0,0.0,5.0,3.0,17.0,17.0,26.0,42.0,3.0,6.0,32.0,17.0,12.0,10.0,36.0,4.0,4.0,1.206,0.493,1.597,2.0,0.0,0.0,59.516999999999996,44.0,41.481,4.0,0.40399999999999997,0.0,0.0,3.7,3.5269999999999997,3.073,0
2019020194,CGY,2019,CGY,CGY,NSH,AWAY,2019-10-31,Team Level,all,0.4587,0.5398,0.4767,3900.0,27.482,2.064,1.775,6.091,1.062,16.789,12.283,1.9780000000000002,2.062,1.976,27.0,14.0,20.0,61.0,6.0,1.0,1.0,9.0,1.0,14.0,10.0,21.0,35.0,3.0,6.0,31.0,13.0,8.0,8.0,34.0,6.0,1.0,1.01,0.665,0.389,4.0,1.0,1.0,58.881,41.0,39.881,3.0,0.396,0.389,0.389,2.006,2.002,1.982,31.439,2.436,1.946,6.925,1.008,16.932000000000002,14.818,2.414,2.4330000000000003,2.412,36.0,9.0,7.0,52.0,5.0,1.0,1.0,5.0,0.0,13.0,21.0,31.0,40.0,2.0,4.0,31.0,6.0,21.0,14.0,38.0,4.0,3.0,1.081,0.488,0.866,1.0,2.0,2.0,53.153999999999996,45.0,45.861000000000004,7.0,0.41100000000000003,0.381,0.381,2.4,2.397,2.391,0
2019020211,CGY,2019,CGY,CGY,CBJ,AWAY,2019-11-02,Team Level,all,0.5106,0.4672,0.4167,3600.0,28.846999999999998,3.24,2.151,6.854,1.065,14.887,11.802,3.1319999999999997,3.47,3.35,29.0,11.0,17.0,57.0,3.0,3.0,0.0,7.0,0.0,12.0,15.0,26.0,37.0,4.0,8.0,30.0,5.0,4.0,3.0,28.0,9.0,3.0,0.8079999999999999,1.123,1.3090000000000002,2.0,0.0,1.0,63.107,40.0,43.836999999999996,0.0,0.45899999999999996,0.659,0.659,3.0410000000000004,3.233,3.196,40.681,3.105,2.5860000000000003,9.58,1.341,22.575,16.814,2.832,2.878,2.628,43.0,13.0,9.0,65.0,0.0,4.0,0.0,9.0,0.0,20.0,23.0,43.0,56.0,3.0,6.0,26.0,21.0,10.0,11.0,46.0,6.0,4.0,1.374,0.69,1.041,0.0,0.0,0.0,59.331,56.0,51.425,4.0,0.557,1.041,1.041,2.6210000000000004,2.454,2.372,0
2019020218,CGY,2019,CGY,CGY,WSH,AWAY,2019-11-03,Team Level,all,0.5441,0.5273,0.4878,3600.0,28.209,2.906,1.9040000000000001,6.734,0.958,16.0,11.498,2.7539999999999996,2.992,2.835,27.0,13.0,18.0,58.0,2.0,3.0,0.0,5.0,6.0,10.0,14.0,25.0,38.0,3.0,6.0,26.0,18.0,12.0,9.0,30.0,6.0,4.0,0.848,0.7909999999999999,1.266,1.0,0.0,1.0,58.816,40.0,40.674,7.0,0.401,0.374,0.374,2.9330000000000003,3.035,2.938,29.802,2.435,1.976,7.23,0.935,17.136,12.288,2.319,2.38,2.2640000000000002,32.0,10.0,10.0,52.0,4.0,1.0,1.0,7.0,0.0,17.0,13.0,28.0,38.0,3.0,6.0,30.0,29.0,9.0,18.0,34.0,6.0,2.0,1.083,0.733,0.62,1.0,2.0,1.0,52.265,42.0,42.076,11.0,0.42,0.305,0.305,2.55,2.487,2.457,0
2019020231,CGY,2019,CGY,CGY,ARI,HOME,2019-11-05,Team Level,all,0.5879,0.5985,0.6071,3866.0,46.683,3.966,3.3810000000000002,10.959000000000001,1.5219999999999998,29.074,19.098,3.7460000000000004,3.819,3.61,43.0,25.0,14.0,82.0,4.0,5.0,0.0,9.0,3.0,28.0,19.0,39.0,64.0,5.0,10.0,40.0,11.0,15.0,17.0,53.0,11.0,4.0,1.6640000000000001,1.135,1.167,2.0,2.0,0.0,77.748,68.0,64.605,4.0,0.7440000000000001,0.9520000000000001,0.9520000000000001,3.759,3.6319999999999997,3.545,31.43,2.78,2.26,6.5520000000000005,1.031,17.085,14.293,2.694,2.948,2.858,37.0,7.0,11.0,55.0,3.0,2.0,0.0,7.0,1.0,15.0,16.0,34.0,41.0,6.0,12.0,32.0,9.0,7.0,13.0,32.0,9.0,3.0,0.755,0.9590000000000001,1.0659999999999998,1.0,2.0,0.0,58.461000000000006,44.0,46.31399999999999,10.0,0.519,0.8240000000000001,0.8240000000000001,2.474,2.616,2.568,0
2019020245,CGY,2019,CGY,CGY,N.J,HOME,2019-11-07,Team Level,all,0.7481,0.5856,0.5795,3600.0,37.205999999999996,3.5580000000000003,2.967,7.7989999999999995,1.169,21.47,14.037,3.4389999999999996,3.512,3.395,38.0,13.0,14.0,65.0,5.0,1.0,0.0,12.0,2.0,15.0,16.0,33.0,46.0,3.0,6.0,33.0,16.0,9.0,9.0,35.0,13.0,3.0,1.094,1.7009999999999998,0.762,2.0,3.0,0.0,65.965,51.0,50.945,4.0,0.639,0.171,0.171,4.026,3.985,3.873,26.253,1.198,1.646,5.882000000000001,0.787,15.609000000000002,11.877,1.192,1.252,1.246,23.0,14.0,9.0,46.0,2.0,0.0,0.0,3.0,4.0,12.0,16.0,21.0,35.0,6.0,12.0,39.0,18.0,4.0,9.0,33.0,3.0,1.0,0.626,0.306,0.266,0.0,1.0,1.0,45.765,37.0,37.095,6.0,0.342,0.0,0.0,1.54,1.6019999999999999,1.5930000000000002,0
2019020261,CGY,2019,CGY,CGY,STL,HOME,2019-11-09,Team Level,all,0.5256,0.5208,0.5,3766.0,26.828000000000003,2.33,1.761,6.346,0.9209999999999999,14.835999999999999,11.806,2.294,2.207,2.173,29.0,9.0,12.0,50.0,2.0,2.0,0.0,6.0,2.0,9.0,17.0,27.0,36.0,5.0,10.0,34.0,19.0,8.0,24.0,28.0,8.0,2.0,0.866,0.938,0.525,0.0,2.0,0.0,46.593999999999994,38.0,35.476,13.0,0.38,0.525,0.525,2.185,2.061,2.053,26.154,2.103,1.743,6.332999999999999,0.9229999999999999,15.600999999999999,11.297,2.093,2.2119999999999997,2.201,28.0,10.0,8.0,46.0,3.0,1.0,1.0,8.0,0.0,14.0,12.0,25.0,35.0,3.0,6.0,30.0,19.0,9.0,7.0,33.0,3.0,2.0,0.94,0.317,0.846,1.0,0.0,2.0,50.12,38.0,41.096000000000004,4.0,0.41100000000000003,0.01,0.01,2.504,2.638,2.6180000000000003,0
2019020284,CGY,2019,CGY,CGY,DAL,HOME,2019-11-13,Team Level,all,0.5117,0.4912,0.4831,3600.0,30.051,3.403,2.206,6.816,1.012,17.718,11.845,3.247,3.2910000000000004,3.14,25.0,18.0,13.0,56.0,1.0,3.0,1.0,7.0,3.0,13.0,16.0,24.0,42.0,3.0,6.0,33.0,13.0,15.0,19.0,29.0,10.0,4.0,0.9620000000000001,1.237,1.204,0.0,0.0,1.0,52.9,43.0,41.093999999999994,10.0,0.493,0.972,0.972,2.924,2.8089999999999997,2.759,33.832,3.248,2.162,7.582000000000001,1.032,18.22,13.755,3.182,3.3789999999999996,3.31,32.0,14.0,12.0,58.0,3.0,2.0,1.0,6.0,1.0,17.0,17.0,29.0,43.0,3.0,8.0,29.0,9.0,11.0,15.0,38.0,5.0,3.0,0.917,0.579,1.7519999999999998,0.0,1.0,2.0,61.305,46.0,48.45,10.0,0.474,0.953,0.953,2.7680000000000002,2.9210000000000003,2.864,0
2019020302,CGY,2019,CGY,CGY,ARI,AWAY,2019-11-16,Team Level,all,0.5276,0.625,0.5897,3600.0,32.811,2.6,2.4130000000000003,8.133,1.203,18.541,13.11,2.478,2.6010000000000004,2.481,35.0,11.0,24.0,70.0,0.0,5.0,0.0,9.0,0.0,18.0,14.0,35.0,46.0,8.0,16.0,28.0,26.0,3.0,9.0,35.0,7.0,4.0,0.7559999999999999,0.6729999999999999,1.17,0.0,0.0,0.0,68.25399999999999,46.0,45.335,4.0,0.6,0.5670000000000001,0.5670000000000001,2.6319999999999997,2.641,2.58,22.851,2.3280000000000003,1.5730000000000002,5.042,0.743,13.017999999999999,9.296,2.158,2.31,2.142,24.0,8.0,10.0,42.0,3.0,2.0,0.0,5.0,1.0,8.0,13.0,21.0,29.0,7.0,14.0,25.0,16.0,3.0,10.0,22.0,8.0,2.0,0.649,1.087,0.5920000000000001,0.0,2.0,1.0,42.711999999999996,32.0,32.275,4.0,0.35100000000000003,0.23,0.23,2.448,2.432,2.275,0
2019020315,CGY,2019,CGY,CGY,VGK,AWAY,2019-11-17,Team Level,all,0.3019,0.4667,0.4216,3600.0,27.894000000000002,1.805,1.776,7.096,0.9670000000000001,17.730999999999998,12.690999999999999,1.795,1.814,1.804,34.0,9.0,20.0,63.0,0.0,1.0,0.0,8.0,0.0,18.0,16.0,34.0,43.0,6.0,12.0,29.0,45.0,3.0,7.0,37.0,5.0,1.0,1.026,0.514,0.265,0.0,0.0,0.0,61.26,43.0,41.961999999999996,2.0,0.37,0.10400000000000001,0.10400000000000001,2.006,2.0140000000000002,2.002,42.893,4.1739999999999995,3.011,9.408999999999999,1.32,24.092,16.993,4.007,4.185,4.02,37.0,22.0,13.0,72.0,6.0,2.0,0.0,9.0,4.0,22.0,16.0,31.0,53.0,6.0,12.0,41.0,38.0,9.0,1.0,37.0,19.0,3.0,1.2919999999999998,2.039,0.8420000000000001,4.0,1.0,1.0,75.38,59.0,60.655,0.0,0.652,0.639,0.639,4.187,4.2139999999999995,4.114,0
2019020328,CGY,2019,CGY,CGY,COL,HOME,2019-11-19,Team Level,all,0.6002,0.562,0.5281,3600.0,32.52,2.501,2.245,8.595,1.226,18.7,12.798,2.294,2.3080000000000003,2.12,33.0,14.0,21.0,68.0,2.0,4.0,0.0,13.0,2.0,13.0,13.0,31.0,45.0,2.0,4.0,31.0,21.0,11.0,20.0,38.0,6.0,3.0,1.031,0.677,0.7929999999999999,1.0,1.0,0.0,61.916000000000004,47.0,43.122,8.0,0.486,0.9470000000000001,0.9470000000000001,1.975,1.831,1.781,29.608,1.666,2.125,7.315,1.061,16.844,12.988,1.6480000000000001,1.844,1.824,26.0,16.0,11.0,53.0,3.0,7.0,0.0,7.0,1.0,6.0,18.0,23.0,39.0,2.0,4.0,25.0,10.0,8.0,7.0,37.0,4.0,1.0,0.929,0.494,0.243,1.0,2.0,0.0,59.15,42.0,46.52,3.0,0.469,0.348,0.348,1.787,1.966,1.9480000000000002,0
2019020338,CGY,2019,CGY,CGY,STL,AWAY,2019-11-21,Team Level,all,0.4431,0.5826,0.5714,3600.0,39.41,2.021,2.436,9.545,1.288,23.177,17.533,2.0069999999999997,2.025,2.011,40.0,16.0,11.0,67.0,0.0,3.0,0.0,9.0,1.0,22.0,21.0,40.0,56.0,3.0,9.0,26.0,20.0,8.0,9.0,51.0,4.0,1.0,1.13,0.6409999999999999,0.251,0.0,0.0,0.0,64.692,56.0,55.105,5.0,0.5329999999999999,0.313,0.313,2.241,2.234,2.221,30.869,2.54,1.795,7.367999999999999,0.9329999999999999,16.276,13.088,2.485,2.536,2.483,31.0,11.0,6.0,48.0,5.0,2.0,0.0,11.0,1.0,6.0,17.0,26.0,37.0,4.0,11.0,32.0,10.0,9.0,7.0,31.0,8.0,3.0,0.812,1.05,0.677,3.0,1.0,1.0,49.818000000000005,42.0,42.619,5.0,0.373,0.265,0.265,2.648,2.654,2.6310000000000002,0
2019020349,CGY,2019,CGY,CGY,PHI,AWAY,2019-11-23,Team Level,all,0.4558,0.4359,0.4368,3900.0,27.116,2.905,1.713,6.662999999999999,0.866,14.424000000000001,11.429,2.798,2.9930000000000003,2.8819999999999997,27.0,11.0,13.0,51.0,2.0,4.0,1.0,9.0,1.0,10.0,12.0,25.0,36.0,3.0,6.0,30.0,24.0,7.0,14.0,31.0,3.0,4.0,1.1520000000000001,0.521,1.232,1.0,0.0,1.0,51.956,38.0,38.62,13.0,0.408,1.038,1.038,2.274,2.349,2.305,35.244,3.468,2.517,7.7620000000000005,1.139,19.436,14.677999999999999,3.346,3.3689999999999998,3.2489999999999997,38.0,11.0,17.0,66.0,2.0,2.0,0.0,6.0,1.0,19.0,19.0,36.0,47.0,3.0,6.0,44.0,8.0,9.0,12.0,36.0,12.0,1.0,1.3230000000000002,1.6669999999999998,0.479,1.0,1.0,0.0,64.97399999999999,49.0,48.473,6.0,0.5579999999999999,0.674,0.674,3.352,3.262,3.179,0
2019020368,CGY,2019,CGY,CGY,PIT,AWAY,2019-11-25,Team Level,all,0.4703,0.5118,0.5,3844.0,33.374,2.557,2.081,7.608,1.046,19.672,15.037,2.515,2.625,2.582,34.0,14.0,17.0,65.0,2.0,1.0,1.0,10.0,0.0,20.0,15.0,32.0,46.0,3.0,6.0,37.0,30.0,7.0,2.0,40.0,7.0,1.0,1.014,0.748,0.795,1.0,0.0,1.0,66.67699999999999,48.0,49.244,2.0,0.46399999999999997,0.795,0.795,2.226,2.309,2.272,33.315,2.88,2.44,7.832000000000001,1.0759999999999998,19.708,14.065,2.755,2.819,2.696,38.0,10.0,14.0,62.0,3.0,3.0,1.0,10.0,1.0,18.0,13.0,35.0,45.0,2.0,4.0,33.0,29.0,8.0,9.0,38.0,7.0,3.0,1.232,0.7929999999999999,0.855,1.0,1.0,1.0,60.733999999999995,48.0,47.196999999999996,5.0,0.541,0.741,0.741,2.68,2.613,2.55,0
2019020377,CGY,2019,CGY,CGY,BUF,AWAY,2019-11-27,Team Level,all,0.3471,0.4248,0.4176,3677.0,27.098000000000003,1.9369999999999998,1.6280000000000001,6.459,0.8340000000000001,15.315,11.827,1.909,2.021,1.992,29.0,9.0,10.0,48.0,3.0,0.0,0.0,10.0,0.0,7.0,18.0,26.0,35.0,2.0,4.0,31.0,13.0,1.0,9.0,31.0,7.0,0.0,1.012,0.924,0.0,1.0,2.0,0.0,49.516999999999996,38.0,39.082,3.0,0.34299999999999997,0.0,0.0,2.279,2.379,2.345,37.973,3.6439999999999997,2.735,8.184,1.219,21.776999999999997,15.44,3.528,3.512,3.403,36.0,17.0,12.0,65.0,2.0,2.0,0.0,10.0,1.0,16.0,22.0,34.0,51.0,2.0,4.0,26.0,9.0,5.0,10.0,37.0,14.0,2.0,1.1909999999999998,1.796,0.657,1.0,1.0,0.0,63.056000000000004,53.0,51.641000000000005,4.0,0.586,0.523,0.523,3.708,3.592,3.557,0
2019020410,CGY,2019,CGY,CGY,OTT,HOME,2019-11-30,Team Level,all,0.4466,0.5085,0.5,3600.0,28.997,2.545,2.249,6.337000000000001,0.9940000000000001,19.195,12.679,2.519,2.511,2.4859999999999998,27.0,17.0,16.0,60.0,3.0,0.0,0.0,7.0,0.0,18.0,16.0,24.0,41.0,1.0,2.0,24.0,15.0,10.0,10.0,34.0,9.0,1.0,1.219,1.073,0.254,0.0,3.0,0.0,60.318000000000005,44.0,44.521,7.0,0.47,0.0,0.0,3.015,2.9739999999999998,2.943,32.089,3.154,2.267,7.135,1.024,17.767,12.652000000000001,2.9789999999999996,3.1860000000000004,3.01,27.0,17.0,14.0,58.0,1.0,4.0,0.0,6.0,1.0,14.0,18.0,26.0,43.0,3.0,6.0,36.0,21.0,6.0,5.0,31.0,10.0,3.0,0.977,1.235,0.9420000000000001,1.0,0.0,0.0,57.598,44.0,43.57,4.0,0.505,0.608,0.608,3.051,3.088,2.928,0
2019020446,CGY,2019,CGY,CGY,BUF,HOME,2019-12-05,Team Level,all,0.4853,0.5221,0.5444,3600.0,34.241,3.197,2.499,7.199,1.109,20.117,14.879000000000001,3.083,3.165,3.055,29.0,20.0,10.0,59.0,4.0,3.0,0.0,10.0,0.0,19.0,13.0,25.0,45.0,8.0,16.0,25.0,16.0,19.0,15.0,37.0,10.0,2.0,1.4569999999999999,1.22,0.52,2.0,0.0,2.0,59.621,49.0,48.808,8.0,0.527,0.17800000000000002,0.17800000000000002,3.545,3.5039999999999996,3.395,29.259,3.39,1.886,6.077000000000001,0.9109999999999999,16.791,11.945,3.3760000000000003,3.415,3.4010000000000002,29.0,12.0,13.0,54.0,3.0,0.0,0.0,8.0,0.0,10.0,20.0,26.0,38.0,2.0,4.0,30.0,11.0,11.0,14.0,32.0,4.0,5.0,0.975,0.536,1.879,2.0,0.0,1.0,54.123000000000005,41.0,41.343,5.0,0.466,0.0,0.0,3.8560000000000003,3.888,3.8710000000000004,0
